name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
BH01091α,Willwood,44.33802,-108.23267,3,211.9,-79.2,27.2,24.1,0,-60.4,94.2,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,5,8,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,94.17905271,-60.39197718,-79.2,211.9,-60.39197718,94.17905271,4.561,TRUE
BH01092α,Willwood,44.33749,-108.23267,3,43.1,62.7,9.8,41.6,0,59.5,326.8,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,5,9,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,326.807175,59.47085204,-62.7,223.1,-59.47085204,146.807175,4.561,TRUE
BH01022α,Willwood,44.33,-108.27,3,350,78.1,67.1,15.2,0,66.6,242,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,5,14,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,241.9656734,66.5680002,-78.1,170,-66.5680002,61.96567339,4.561,TRUE
BH01023α,Willwood,44.33,-108.27,3,333.9,71.8,508,5.5,0,69.5,208,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,5,15,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,208.0260813,69.52264589,-71.8,153.9,-69.52264589,28.02608133,4.561,TRUE
BH02054α,Willwood,44.2736,-108.32769,3,352.1,67.6,188.1,9,0,81.8,213.9,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,2,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,213.8625945,81.80109964,-67.6,172.1,-81.80109964,33.86259452,4.561,TRUE
BH01096α,Willwood,44.26779,-108.33661,3,357,61.5,40.1,19.7,0,87.3,126,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,3,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,125.9514431,87.28233744,-61.5,177,-87.28233744,305.9514431,4.561,TRUE
BH01097α,Willwood,44.26643,-108.33861,3,341.3,46.9,5.6,57.8,0,68,120.7,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,4,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,120.6794457,68.00145351,-46.9,161.3,-68.00145351,300.6794457,4.561,TRUE
BH02060α,Willwood,44.32814,-108.27178,3,355.1,70.3,72.7,14.6,0,79.4,236,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,5,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,235.9717201,79.44738883,-70.3,175.1,-79.44738883,55.97172007,4.561,TRUE
BH02050α,Willwood,44.26535,-108.35116,3,352.3,64.9,66.5,15.2,0,84,190.1,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,6,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,190.1268902,84.0180048,-64.9,172.3,-84.0180048,10.1268902,4.561,TRUE
BH02051α,Willwood,44.26537,-108.35119,3,0.6,49.8,34.5,21.3,0,76.3,69.5,,,,,54.8205,52.54,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,6,7,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C24r to C24n,10.1130/B26104.1,Bighorn_Basin_sediments,69.46205288,76.3379642,-49.8,180.6,-76.3379642,249.4620529,4.561,TRUE
BH01064α,Willwood,44.35619,-108.06234,3,117.9,-44.7,37.9,20.3,0,-37.6,343.7,,,,,55.5005,53.9,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,4,1,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochron C24r,10.1130/B26104.1,Bighorn_Basin_sediments,343.6643637,-37.58331228,-44.7,117.9,-37.58331228,343.6643637,3.201,TRUE
BH01073α,Willwood,44.30817,-108.14461,3,158,-51.7,29.7,23,0,-69.1,314.4,,,,,55.5005,53.9,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,4,5,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochron C24r,10.1130/B26104.1,Bighorn_Basin_sediments,314.4038949,-69.10435652,-51.7,158,-69.10435652,314.4038949,3.201,TRUE
BH01076α,Willwood,44.34137,-108.19454,3,346.5,55,68.6,15,0,76.4,125.9,,,,,55.5005,53.9,,57.101,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,4,7,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochron C24r,10.1130/B26104.1,Bighorn_Basin_sediments,125.9156532,76.43769564,-55,166.5,-76.43769564,305.9156532,3.201,TRUE
BH02034α,Fort Union,44.6797,-108.33768,3,37.7,47.3,26.2,24.6,0,56.1,357.3,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,1,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,357.2904523,56.06091149,-47.3,217.7,-56.06091149,177.2904523,3.756,TRUE
BH02035α,Fort Union,44.67902,-108.33731,3,332,58.9,54.6,16.8,0,68.8,157.8,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,2,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,157.8283992,68.76076324,-58.9,152,-68.76076324,337.8283992,3.756,TRUE
BH02037α,Fort Union,44.6784,-108.33732,3,341.2,76.5,49.4,17.7,0,67.7,230.1,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,3,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,230.0947753,67.69964707,-76.5,161.2,-67.69964707,50.09477533,3.756,TRUE
BH02038α,Fort Union,44.67852,-108.33729,3,343.9,77.9,17.3,30.6,0,66.3,235.9,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,4,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,235.9061932,66.26959725,-77.9,163.9,-66.26959725,55.90619321,3.756,TRUE
BH02039α,Fort Union,44.67783,-108.33772,3,10.5,78.6,18.7,29.3,0,66,261.3,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,5,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,261.3108413,66.00523564,-78.6,190.5,-66.00523564,81.31084131,3.756,TRUE
BH02040α,Fort Union,44.67775,-108.33757,3,351.8,59.7,6.3,54.1,0,82.7,130.1,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,6,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,130.133369,82.69557501,-59.7,171.8,-82.69557501,310.133369,3.756,TRUE
BH02041α,Fort Union,44.67763,-108.33748,3,295.8,69.2,29.4,23.1,0,48.3,196.6,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,7,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,196.6424186,48.33877089,-69.2,115.8,-48.33877089,16.64241859,3.756,TRUE
BH02042α,Fort Union,44.67675,-108.33808,3,335.2,63.3,73.2,14.5,0,72.5,171,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,8,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,170.9573338,72.45673152,-63.3,155.2,-72.45673152,350.9573338,3.756,TRUE
BH02043α,Fort Union,44.67668,-108.33822,3,335.4,64.8,13.7,34.7,0,72.8,177.3,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,9,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,177.2682368,72.76945224,-64.8,155.4,-72.76945224,357.2682368,3.756,TRUE
BH02044α,Fort Union,44.67668,-108.3384,3,273.4,63.9,5.7,57.2,0,32.1,196.1,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,10,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,196.0829129,32.12266956,-63.9,93.4,-32.12266956,16.08291288,3.756,TRUE
BH0423α,Fort Union,44.67356,-108.33524,3,9.9,74.7,23.8,25.8,0,72.4,267.5,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,11,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,267.4762884,72.36991548,-74.7,189.9,-72.36991548,87.47628839,3.756,TRUE
BH0424α,Fort Union,44.67377,-108.33471,3,17.5,44.7,30.1,22.9,0,66.9,28.3,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,2,12,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,28.32682964,66.87685012,-44.7,197.5,-66.87685012,208.3268296,3.756,TRUE
BH0425α,Fort Union,44.67128,-108.33351,3,151.3,-38.6,5.4,59.6,0,-57.1,306.9,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,2,13,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,306.9429265,-57.13591779,-38.6,151.3,-57.13591779,306.9429265,3.756,TRUE
BH0426a,Fort Union,44.67047,-108.33414,3,109.1,-39,26.5,24.4,0,-28.7,345.2,,,,,55.778,53.9,,57.656,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,2,14,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C25n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,345.1721904,-28.65531542,-39,109.1,-28.65531542,345.1721904,3.756,TRUE
BH01025α,Fort Union,44.17225,-107.82779,3,326,69.5,44.2,18.8,0,66.1,196.5,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,1,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,196.4750087,66.08479233,-69.5,146,-66.08479233,16.47500872,5.337,TRUE
BH01027α,Fort Union,44.17173,-107.82805,3,5.3,65,38.1,20.3,0,85.3,303,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,2,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,303.0051932,85.3391219,-65,185.3,-85.3391219,123.0051932,5.337,TRUE
BH01028α,Fort Union,44.17166,-107.82817,3,349.4,56.9,50.3,17.6,0,79.6,125.9,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,3,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,125.9406469,79.57487939,-56.9,169.4,-79.57487939,305.9406469,5.337,TRUE
BH01031α,Fort Union,44.17063,-107.82834,3,175.6,-54.5,140.3,10.4,0,-80.3,274,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,4,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,273.9565921,-80.25433794,-54.5,175.6,-80.25433794,273.9565921,5.337,TRUE
BH01038α,Fort Union,44.17128,-107.83067,3,184.8,-47.8,18.9,29.2,0,-74.2,236.5,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,8,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,236.5270163,-74.23078993,-47.8,184.8,-74.23078993,236.5270163,5.337,TRUE
BH01039α,Fort Union,44.17137,-107.83159,3,327.1,70.4,46.3,18.3,0,66.5,200,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,9,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,200.018847,66.48142997,-70.4,147.1,-66.48142997,20.01884698,5.337,TRUE
BH01040α,Fort Union,44.17114,-107.8314,3,152.2,-49.7,5.9,56.2,0,-64.2,319.6,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,10,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,319.6358041,-64.21704142,-49.7,152.2,-64.21704142,319.6358041,5.337,TRUE
BH01043α,Fort Union,44.16962,-107.83066,3,187.4,-59.7,19.9,28.4,0,-83.4,193.1,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,13,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,193.1217007,-83.44763966,-59.7,187.4,-83.44763966,193.1217007,5.337,TRUE
BH01045α,Fort Union,44.1697,-107.83242,3,146.1,-25.2,480.5,5.6,0,-47.7,305.9,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,14,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,305.876032,-47.65562754,-25.2,146.1,-47.65562754,305.876032,5.337,TRUE
BH01046α,Fort Union,44.1696,-107.83317,3,157.2,-45.9,15.8,32.1,0,-65.1,307.1,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,15,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,307.0765722,-65.11029877,-45.9,157.2,-65.11029877,307.0765722,5.337,TRUE
BH01049α,Fort Union,44.16765,-107.83229,3,349.8,71.6,33.5,21.7,0,76.2,227.9,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,16,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,227.8786803,76.20397976,-71.6,169.8,-76.20397976,47.87868028,5.337,TRUE
BH01050α,Fort Union,44.16728,-107.83233,3,351.5,38.7,70.6,14.8,0,66.6,92.4,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,17,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,92.36619933,66.58454657,-38.7,171.5,-66.58454657,272.3661993,5.337,TRUE
BH01051α,Fort Union,44.16663,-107.83252,3,315.6,60.4,47.4,18.1,0,57.7,173,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,18,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,172.9736262,57.67732732,-60.4,135.6,-57.67732732,352.9736262,5.337,TRUE
BH01053α,Fort Union,44.16568,-107.83328,3,350.6,52.9,42.3,19.2,0,77.1,109.6,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,3,20,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,109.6289869,77.05613226,-52.9,170.6,-77.05613226,289.6289869,5.337,TRUE
BH01055α,Fort Union,44.16787,-107.83918,3,188.6,-46.3,13.3,35.2,0,-72.1,226.7,,,,,56.5685,53.9,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,3,22,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C24r,10.1130/B26104.1,Bighorn_Basin_sediments,226.6689785,-72.07002026,-46.3,188.6,-72.07002026,226.6689785,5.337,TRUE
BH0401α,Fort Union,44.69736,-108.3466,3,178.4,-42.1,10,41.3,0,-69.6,255.8,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,1,2,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,255.8345053,-69.57385893,-42.1,178.4,-69.57385893,255.8345053,2.136,TRUE
BH0403α,Fort Union,44.69695,-108.34664,3,10,73.5,35.3,21.1,0,74.1,270.6,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,3,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,270.5527891,74.14223152,-73.5,190,-74.14223152,90.55278914,2.136,TRUE
BH0404α,Fort Union,44.69677,-108.34651,3,29.7,80.4,11.4,38.4,0,59.8,270,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,4,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,270.0418953,59.78270352,-80.4,209.7,-59.78270352,90.04189526,2.136,TRUE
BH0405α,Fort Union,44.69627,-108.34615,3,355.6,62.5,6.1,54.9,0,86.7,148.1,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,5,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,148.085832,86.73701519,-62.5,175.6,-86.73701519,328.085832,2.136,TRUE
BH0407α,Fort Union,44.69558,-108.34757,3,349.2,64.8,159.4,9.8,0,82.2,180.6,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,6,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,180.6300647,82.19497064,-64.8,169.2,-82.19497064,0.630064682,2.136,TRUE
BH0408α,Fort Union,44.69559,-108.34747,3,11.5,55.4,46.9,18.2,0,77.6,22.8,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,7,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,22.76558517,77.62788494,-55.4,191.5,-77.62788494,202.7655852,2.136,TRUE
BH0410α,Fort Union,44.69464,-108.34767,3,328.7,57.7,29.7,23,0,65.9,157.4,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,N,1,8,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,157.3892539,65.8827689,-57.7,148.7,-65.8827689,337.3892539,2.136,TRUE
BH02015α,Fort Union,44.69375,-108.35215,3,142.9,-56.2,14.7,33.4,0,-61.1,338.8,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,1,10,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,338.799944,-61.06060231,-56.2,142.9,-61.06060231,338.799944,2.136,TRUE
BH0415α,Fort Union,44.68957,-108.35573,3,163.1,-34.5,11.4,38.3,0,-60.7,285.8,,,,,58.169,57.101,,59.237,,uniform,sedimentary,clastic,mudstone; siltsone; sandstone,Sedimentary,Sediment Layer,Mudstone: Siltstone: Sandstone,AF-TH,1,0,R,1,16,0,1,[],Clyde et al. (2007),GTS2020,,Section correlated to magnetochrons C26n to C25n,10.1130/B26104.1,Bighorn_Basin_sediments,285.7923422,-60.67475825,-34.5,163.1,-60.67475825,285.7923422,2.136,TRUE
